X,Y,Z
-1.59627,-2.24531,32.4473
-1.69918,-2.11193,31.4502
-1.79403,-1.99007,30.5414
-1.88188,-1.88045,29.7125
-1.96344,-1.78334,28.9547
-2.03926,-1.6986,28.2602
-2.10979,-1.62578,27.6217
-2.17551,-1.56421,27.0332
-2.23691,-1.5131,26.4896
-2.29452,-1.47161,25.9867
-2.34891,-1.43886,25.5213
-2.40064,-1.41404,25.0909
-2.45024,-1.39636,24.6936
-2.49824,-1.38505,24.3283
-2.54511,-1.37945,23.9943
-2.59129,-1.3789,23.6911
-2.63714,-1.38281,23.4188
-2.68299,-1.39063,23.1777
-2.72908,-1.40184,22.9686
-2.77561,-1.41597,22.7921
-2.82272,-1.43255,22.6493
-2.8705,-1.45116,22.5413
-2.91897,-1.47138,22.4696
-2.96809,-1.49281,22.4353
-3.0178,-1.51506,22.4398
-3.06795,-1.53773,22.4847
-3.11836,-1.56043,22.571
-3.16881,-1.58278,22.7
-3.21901,-1.60437,22.8725
-3.26864,-1.6248,23.0891
-3.31733,-1.64365,23.3499
-3.3647,-1.66051,23.6544
-3.41028,-1.67496,24.0017
-3.45363,-1.68657,24.3899
-3.49426,-1.69495,24.8161
-3.53167,-1.69969,25.2769
-3.56536,-1.70043,25.7675
-3.59486,-1.69686,26.2821
-3.6197,-1.6887,26.814
-3.63946,-1.67575,27.3556
-3.65378,-1.6579,27.8984
-3.66236,-1.63512,28.4334
-3.66499,-1.6075,28.9512
-3.66155,-1.57525,29.4427
-3.652,-1.53867,29.8987
-3.63642,-1.49821,30.3111
-3.615,-1.45441,30.6725
-3.588,-1.4079,30.9769
-3.55579,-1.35942,31.2199
-3.5188,-1.30974,31.3985
-3.47755,-1.25967,31.5115
-3.43259,-1.21002,31.5593
-3.3845,-1.16161,31.5435
-3.33389,-1.11517,31.4673
-3.28141,-1.07141,31.3348
-3.22766,-1.03093,31.1507
-3.17326,-0.994236,30.9204
-3.11882,-0.961752,30.6495
-3.06491,-0.933783,30.3437
-3.01209,-0.910535,30.0085
-2.9609,-0.892115,29.6493
-2.91183,-0.87854,29.271
-2.86534,-0.869745,28.8783
-2.82187,-0.86559,28.4752
-2.78178,-0.865878,28.0656
-2.74543,-0.870359,27.6528
-2.7131,-0.878746,27.2397
-2.68503,-0.890724,26.8291
-2.66141,-0.905963,26.4234
-2.64237,-0.924126,26.0245
-2.62799,-0.944881,25.6346
-2.6183,-0.967906,25.2552
-2.6133,-0.992898,24.8881
-2.61292,-1.01958,24.5349
-2.61708,-1.04769,24.1969
-2.62567,-1.07701,23.8756
-2.63854,-1.10734,23.5726
-2.65553,-1.1385,23.2892
-2.67646,-1.17034,23.0271
-2.70116,-1.20272,22.7876
-2.72941,-1.23552,22.5724
-2.76103,-1.26862,22.3833
-2.79578,-1.30192,22.2218
-2.83345,-1.3353,22.09
-2.8738,-1.36863,21.9895
-2.91658,-1.4018,21.9225
-2.96154,-1.43464,21.8908
-3.00838,-1.467,21.8964
-3.0568,-1.49869,21.9414
-3.10647,-1.52949,22.0275
-3.15704,-1.55915,22.1566
-3.20812,-1.58742,22.33
-3.2593,-1.61399,22.5492
-3.31013,-1.63853,22.8148
-3.36012,-1.66069,23.127
-3.40876,-1.6801,23.4856
-3.45552,-1.69635,23.8891
-3.49984,-1.70905,24.3356
-3.54115,-1.7178,24.8218
-3.57887,-1.7222,25.3433
-3.61243,-1.72191,25.8946
-3.64129,-1.71661,26.469
-3.66494,-1.70604,27.0584
-3.68292,-1.69003,27.6541
-3.69486,-1.6685,28.2461
-3.70047,-1.64149,28.8241
-3.69953,-1.60916,29.3777
-3.69196,-1.5718,29.8964
-3.67779,-1.52983,30.3706
-3.65716,-1.48381,30.7914
-3.63033,-1.43441,31.1514
-3.59765,-1.38241,31.445
-3.55959,-1.32867,31.6681
-3.51666,-1.27407,31.8187
-3.46946,-1.21956,31.8968
-3.41862,-1.16603,31.9039
-3.36482,-1.11435,31.8432
-3.30871,-1.06533,31.7191
-3.25099,-1.01969,31.537
-3.19232,-0.97803,31.3028
-3.13334,-0.940847,31.0229
-3.0747,-0.908519,30.7037
-3.01701,-0.881305,30.3515
-2.96082,-0.859352,29.9724
-2.90671,-0.842701,29.5718
-2.85517,-0.831297,29.1551
-2.80667,-0.825003,28.7267
-2.76165,-0.823611,28.2908
-2.72049,-0.826853,27.8512
-2.68352,-0.834415,27.4109
-2.65102,-0.845951,26.9728
-2.62322,-0.861093,26.5393
-2.60028,-0.879465,26.1128
-2.58229,-0.900691,25.695
-2.56933,-0.924411,25.2878
-2.56137,-0.95028,24.8928
-2.55839,-0.977985,24.5115
-2.56029,-1.00724,24.1454
-2.56695,-1.03779,23.7958
-2.57823,-1.06942,23.4641
-2.59395,-1.10195,23.1518
-2.61393,-1.1352,22.8603
-2.63799,-1.16905,22.5911
-2.66592,-1.20338,22.3459
-2.6975,-1.23808,22.1261
-2.73253,-1.27305,21.9337
-2.77077,-1.3082,21.7704
-2.81201,-1.34342,21.6382
-2.85601,-1.3786,21.5392
-2.90249,-1.41361,21.4755
-2.95121,-1.44831,21.4493
-3.00187,-1.48253,21.4628
-3.05414,-1.51608,21.5182
-3.1077,-1.54872,21.6177
-3.16217,-1.5802,21.7634
-3.21713,-1.61022,21.9571
-3.27215,-1.63846,22.2002
-3.32675,-1.66455,22.4938
-3.3804,-1.6881,22.8382
-3.43255,-1.70868,23.2333
-3.48261,-1.72587,23.6778
-3.52997,-1.73919,24.1694
-3.574,-1.74819,24.7046
-3.61407,-1.75244,25.2786
-3.64953,-1.75152,25.885
-3.6798,-1.74507,26.5164
-3.7043,-1.7328,27.1635
-3.72255,-1.7145,27.8162
-3.73413,-1.69009,28.4634
-3.73871,-1.65962,29.0931
-3.7361,-1.62328,29.6934
-3.72623,-1.5814,30.2526
-3.70915,-1.53448,30.7597
-3.68505,-1.48318,31.2052
-3.65424,-1.42827,31.581
-3.61716,-1.37066,31.8812
-3.57434,-1.31131,32.1019
-3.52639,-1.25127,32.2418
-3.47398,-1.19158,32.3014
-3.41782,-1.13325,32.2835
-3.35865,-1.07724,32.1922
-3.29721,-1.02442,32.0332
-3.23423,-0.975571,31.8131
-3.17042,-0.931315,31.539
-3.10649,-0.892161,31.2182
-3.0431,-0.858474,30.858
-2.98089,-0.83049,30.4654
-2.92046,-0.808317,30.0469
-2.8624,-0.791952,29.6084
-2.80723,-0.781288,29.1555
-2.75545,-0.776132,28.6928
-2.70752,-0.776218,28.2245
-2.66382,-0.78122,27.7542
-2.6247,-0.790767,27.2851
-2.59045,-0.804457,26.8198
-2.56129,-0.821869,26.3608
-2.53739,-0.84258,25.9101
-2.51883,-0.866171,25.4694
-2.50565,-0.892246,25.0404
-2.49783,-0.920432,24.6246
-2.49531,-0.950394,24.2234
-2.49796,-0.981834,23.8381
-2.50564,-1.0145,23.4701
-2.51819,-1.04816,23.1206
-2.53541,-1.08265,22.791
-2.5571,-1.11781,22.4826
-2.58305,-1.15352,22.1971
-2.61305,-1.18968,21.936
-2.64688,-1.22621,21.7008
-2.68433,-1.26303,21.4936
-2.72516,-1.30005,21.316
-2.76916,-1.33719,21.1703
-2.81607,-1.37435,21.0586
-2.86566,-1.41143,20.9833
-2.91766,-1.44829,20.9467
-2.97178,-1.48477,20.9513
-3.02771,-1.52067,20.9997
-3.08511,-1.55578,21.0945
-3.1436,-1.58982,21.2381
-3.20276,-1.6225,21.4328
-3.26215,-1.65346,21.6806
-3.32127,-1.68233,21.9831
-3.37956,-1.70867,22.3412
-3.43643,-1.73202,22.7553
-3.49127,-1.75189,23.2245
-3.54339,-1.76777,23.747
-3.59211,-1.77913,24.3195
-3.63673,-1.78545,24.9374
-3.67652,-1.78624,25.5943
-3.71081,-1.78105,26.282
-3.73895,-1.76951,26.9908
-3.76035,-1.75133,27.7095
-3.77452,-1.72637,28.4255
-3.78107,-1.6946,29.1255
-3.77973,-1.65619,29.7957
-3.77039,-1.61145,30.4224
-3.75309,-1.56091,30.9929
-3.728,-1.50526,31.4957
-3.69547,-1.44536,31.9213
-3.65597,-1.38221,32.2627
-3.61007,-1.3169,32.5151
-3.55847,-1.25061,32.6769
-3.50189,-1.18452,32.7487
-3.44114,-1.11981,32.7336
-3.37702,-1.05756,32.6368
-3.31034,-0.998787,32.4648
-3.24191,-0.944353,32.2254
-3.17249,-0.894986,31.9268
-3.10284,-0.851255,31.5776
-3.03368,-0.813568,31.186
-2.96569,-0.782183,30.7601
-2.89952,-0.757217,30.3072
-2.83579,-0.738656,29.8338
-2.77508,-0.726373,29.3459
-2.71792,-0.720145,28.8487
-2.66481,-0.719669,28.3464
-2.61618,-0.724574,27.843
-2.57242,-0.734442,27.3416
-2.53386,-0.748816,26.845
-2.50074,-0.767223,26.3553
-2.47325,-0.78918,25.8747
-2.4515,-0.814215,25.4048
-2.43554,-0.841878,24.9472
-2.42534,-0.87175,24.5031
-2.42083,-0.903454,24.074
-2.42188,-0.936658,23.6609
-2.42833,-0.971082,23.2651
-2.43998,-1.00649,22.8877
-2.45664,-1.0427,22.5301
-2.47807,-1.07956,22.1935
-2.50406,-1.11696,21.8794
-2.53439,-1.15482,21.5891
-2.56881,-1.19305,21.3243
-2.60713,-1.23161,21.0868
-2.6491,-1.27045,20.8785
-2.69452,-1.3095,20.7015
-2.74316,-1.3487,20.558
-2.79477,-1.38797,20.4503
-2.84912,-1.42719,20.3812
-2.90593,-1.46625,20.3533
-2.96493,-1.50496,20.3694
-3.02578,-1.54314,20.4327
-3.08813,-1.58053,20.5459
-3.1516,-1.61685,20.712
-3.21574,-1.65176,20.9338
-3.28007,-1.68488,21.2137
-3.34403,-1.71577,21.5538
-3.40704,-1.74396,21.9553
-3.46845,-1.7689,22.4188
-3.52755,-1.79003,22.9437
-3.5836,-1.80677,23.5279
-3.63582,-1.8185,24.1679
-3.68343,-1.82461,24.8583
-3.72561,-1.82454,25.5918
-3.7616,-1.81776,26.3588
-3.79066,-1.80382,27.1481
-3.81216,-1.78242,27.9464
-3.82553,-1.75336,28.7389
-3.83037,-1.71666,29.51
-3.82641,-1.67249,30.2435
-3.81356,-1.62128,30.9238
-3.79192,-1.56365,31.5363
-3.76174,-1.50045,32.0683
-3.72347,-1.43269,32.5096
-3.67769,-1.36158,32.853
-3.6251,-1.28841,33.0944
-3.5665,-1.21454,33.2332
-3.50277,-1.14133,33.2716
-3.43478,-1.07011,33.2145
-3.36345,-1.00209,33.069
-3.28966,-0.938371,32.8437
-3.21426,-0.879865,32.5481
-3.1381,-0.827316,32.1923
-3.06195,-0.781281,31.786
-2.98658,-0.742131,31.3388
-2.91269,-0.710068,30.8594
-2.84096,-0.685139,30.3556
-2.77204,-0.667256,29.8344
-2.70652,-0.656211,29.3018
-2.64498,-0.651703,28.763
-2.58792,-0.653346,28.2222
-2.5358,-0.660692,27.683
-2.48904,-0.673247,27.1483
-2.44796,-0.69048,26.6207
-2.41283,-0.711849,26.1021
-2.38382,-0.736808,25.5943
-2.36103,-0.764826,25.0986
-2.34449,-0.795405,24.6165
-2.33413,-0.828086,24.1489
-2.32986,-0.862466,23.6971
-2.3315,-0.898198,23.262
-2.33885,-0.934996,22.8446
-2.35169,-0.972634,22.446
-2.36978,-1.01094,22.0673
-2.39288,-1.04979,21.7097
-2.42072,-1.08909,21.3745
-2.45309,-1.12878,21.0631
-2.48974,-1.16885,20.777
-2.53046,-1.20924,20.5181
-2.57502,-1.24996,20.2882
-2.62322,-1.29096,20.0893
-2.67484,-1.33222,19.9239
-2.72967,-1.37368,19.7945
-2.78747,-1.41526,19.7037
-2.848,-1.45685,19.6547
-2.91098,-1.49832,19.6505
-2.97614,-1.53947,19.6945
-3.04312,-1.58008,19.7902
-3.11155,-1.61987,19.9411
-3.181,-1.6585,20.1507
-3.25099,-1.69558,20.4223
-3.32097,-1.73065,20.7589
-3.39034,-1.76322,21.1628
-3.45842,-1.79269,21.6357
-3.52445,-1.81846,22.1781
-3.58765,-1.83984,22.7891
-3.64716,-1.85613,23.4661
-3.70208,-1.86662,24.2046
-3.75149,-1.87059,24.9978
-3.79451,-1.86738,25.8362
-3.83024,-1.85639,26.708
-3.85789,-1.83713,27.5991
-3.87675,-1.80928,28.4929
-3.88626,-1.77267,29.3715
-3.88604,-1.7274,30.2159
-3.87587,-1.67379,31.0074
-3.85578,-1.61243,31.7277
-3.82598,-1.54418,32.3609
-3.78692,-1.47014,32.8937
-3.73922,-1.39163,33.3162
-3.68365,-1.31011,33.6227
-3.6211,-1.22716,33.8111
-3.55255,-1.14438,33.8837
-3.47899,-1.06334,33.8457
-3.40145,-0.985494,33.7054
-3.3209,-0.912157,33.4728
-3.23832,-0.844444,33.1595
-3.15459,-0.783255,32.7774
-3.07059,-0.729265,32.3382
-2.98711,-0.682931,31.8532
-2.90494,-0.644506,31.3327
-2.82478,-0.61406,30.7858
-2.74733,-0.591506,30.2207
-2.67325,-0.576625,29.644
-2.60316,-0.569085,29.0615
-2.53763,-0.568467,28.4778
-2.4772,-0.57428,27.8968
-2.42233,-0.585975,27.3213
-2.37345,-0.602965,26.754
-2.33087,-0.624634,26.1967
-2.29485,-0.650359,25.651
-2.26554,-0.679527,25.1182
-2.243,-0.711548,24.5993
-2.2272,-0.745879,24.0954
-2.21804,-0.782032,23.6071
-2.21534,-0.819591,23.1355
-2.21889,-0.858211,22.6812
-2.22841,-0.897623,22.245
-2.24364,-0.937628,21.8279
-2.26431,-0.97809,21.4308
-2.29012,-1.01892,21.0548
-2.32081,-1.06009,20.7009
-2.35615,-1.10158,20.3706
-2.39589,-1.1434,20.0654
-2.43981,-1.18556,19.7868
-2.48772,-1.22811,19.5369
-2.53942,-1.27103,19.3176
-2.59471,-1.31435,19.1314
-2.6534,-1.35803,18.9809
-2.7153,-1.40204,18.8691
-2.78019,-1.44629,18.7991
-2.84782,-1.49066,18.7745
-2.91794,-1.535,18.7989
-2.99023,-1.57909,18.8765
-3.06434,-1.62267,19.0114
-3.13988,-1.6654,19.208
-3.21635,-1.7069,19.4704
-3.29324,-1.74669,19.8028
-3.36991,-1.78423,20.2088
-3.44566,-1.8189,20.6915
-3.51972,-1.85003,21.2527
-3.59123,-1.87684,21.8932
-3.65923,-1.89854,22.6118
-3.72274,-1.91427,23.405
-3.7807,-1.92316,24.267
-3.83205,-1.92436,25.1887
-3.87573,-1.91708,26.1582
-3.91077,-1.90063,27.1601
-3.93624,-1.87447,28.1763
-3.9514,-1.83825,29.1859
-3.95568,-1.79188,30.1667
-3.94874,-1.73558,31.0954
-3.93049,-1.66986,31.9497
-3.90109,-1.59559,32.7088
-3.86099,-1.51394,33.3553
-3.81084,-1.42636,33.8758
-3.75152,-1.33455,34.2618
-3.68404,-1.24035,34.51
-3.60952,-1.14567,34.6221
-3.52912,-1.0524,34.6042
-3.44401,-0.96232,34.4661
-3.3553,-0.877022,34.2201
-3.26406,-0.797873,33.8804
-3.17129,-0.72597,33.4616
-3.07792,-0.662133,32.9782
-2.9848,-0.606911,32.4437
-2.89276,-0.560606,31.8706
-2.80256,-0.523299,31.2697
-2.71492,-0.49489,30.6504
-2.63053,-0.47513,30.0203
-2.55007,-0.463649,29.3858
-2.47417,-0.459985,28.7519
-2.40342,-0.463598,28.1226
-2.33839,-0.473893,27.5008
-2.27956,-0.490225,26.889
-2.22737,-0.511914,26.2888
-2.18216,-0.53826,25.7016
-2.14418,-0.568554,25.1285
-2.11355,-0.602105,24.5701
-2.0903,-0.638256,24.0272
-2.07436,-0.676406,23.5003
-2.06555,-0.716032,22.9898
-2.06362,-0.756698,22.4964
-2.06828,-0.798062,22.0204
-2.07921,-0.839873,21.5625
-2.09606,-0.881966,21.1233
-2.11851,-0.92425,20.7036
-2.14625,-0.966694,20.3041
-2.17898,-1.00931,19.9258
-2.21646,-1.05216,19.5698
-2.25844,-1.09529,19.2375
-2.30473,-1.13879,18.9303
-2.35513,-1.18273,18.65
-2.40949,-1.22719,18.3985
-2.46764,-1.27221,18.1781
-2.52943,-1.31783,17.9913
-2.59472,-1.36406,17.8411
-2.66334,-1.41086,17.7307
-2.7351,-1.45817,17.6637
-2.80981,-1.50588,17.6442
-2.88721,-1.55382,17.6767
-2.96702,-1.60178,17.7658
-3.04891,-1.64947,17.9167
-3.13245,-1.69653,18.1347
-3.21717,-1.74253,18.4253
-3.30249,-1.78695,18.7938
-3.38775,-1.82916,19.2453
-3.47219,-1.86846,19.7841
-3.55492,-1.90405,20.4137
-3.63496,-1.93502,21.1357
-3.71124,-1.9604,21.9499
-3.78257,-1.97916,22.8534
-3.84772,-1.9902,23.8399
-3.90542,-1.99248,24.8996
-3.9544,-1.98496,26.0183
-3.99344,-1.96674,27.1778
-4.02146,-1.9371,28.3557
-4.03751,-1.89554,29.5264
-4.04093,-1.84191,30.6618
-4.03132,-1.77642,31.7329
-4.00859,-1.69967,32.7116
-3.97301,-1.61271,33.5723
-3.92518,-1.51701,34.2939
-3.86596,-1.41439,34.8608
-3.79649,-1.30696,35.2642
-3.71804,-1.19701,35.5021
-3.63199,-1.0869,35.5791
-3.53971,-0.978902,35.5051
-3.44256,-0.875149,35.2946
-3.34179,-0.77749,34.9647
-3.23856,-0.687449,34.5339
-3.13392,-0.606194,34.021
-3.02882,-0.534534,33.4436
-2.92412,-0.472944,32.818
-2.82063,-0.421608,32.1583
-2.71911,-0.380469,31.4765
-2.62027,-0.34928,30.7824
-2.5248,-0.327655,30.0839
-2.43338,-0.315103,29.3871
-2.34666,-0.311065,28.6965
-2.26526,-0.314925,28.0155
-2.1898,-0.32603,27.3466
-2.12084,-0.343689,26.6914
-2.05889,-0.367174,26.0511
-2.00439,-0.395729,25.4263
-1.95768,-0.428574,24.8176
-1.91898,-0.464921,24.2252
-1.88837,-0.504002,23.6493
-1.86581,-0.545094,23.0901
-1.85112,-0.587552,22.5474
-1.84401,-0.63083,22.0216
-1.84412,-0.674503,21.5127
-1.85104,-0.718265,21.0209
-1.86434,-0.761926,20.5465
-1.88361,-0.805396,20.0897
-1.90846,-0.848669,19.6511
-1.93854,-0.891802,19.2312
-1.97355,-0.934898,18.8306
-2.01323,-0.978088,18.4501
-2.05736,-1.02152,18.0908
-2.10576,-1.06534,17.7538
-2.1583,-1.10971,17.4405
-2.21484,-1.15475,17.1525
-2.27529,-1.20058,16.8918
-2.33957,-1.24731,16.6606
-2.40759,-1.29499,16.4615
-2.47927,-1.34368,16.2975
-2.55452,-1.39338,16.172
-2.63322,-1.44406,16.0891
-2.71523,-1.49562,16.053
-2.80039,-1.54794,16.0689
-2.88846,-1.60082,16.1422
-2.97915,-1.65399,16.2792
-3.07212,-1.70712,16.4864
-3.16692,-1.75975,16.7709
-3.263,-1.81136,17.1399
-3.35971,-1.8613,17.6007
-3.45625,-1.90879,18.1603
-3.55171,-1.95294,18.8249
-3.64502,-1.99271,19.5993
-3.73495,-2.02696,20.4865
-3.82016,-2.0544,21.4863
-3.89917,-2.07369,22.595
-3.97041,-2.08341,23.804
-4.03228,-2.08215,25.0997
-4.08318,-2.06861,26.4622
-4.12164,-2.0416,27.866
-4.14632,-2.00022,29.2798
-4.1562,-1.94395,30.668
-4.15058,-1.87271,31.9925
-4.12921,-1.78694,33.215
-4.09227,-1.6877,34.2997
-4.04041,-1.57662,35.2162
-3.9747,-1.45585,35.9417
-3.89654,-1.328,36.4626
-3.80758,-1.196,36.775
-3.70954,-1.06288,36.8848
-3.60419,-0.931624,36.8056
-3.49318,-0.80501,36.5574
-3.378,-0.685438,36.1639
-3.25997,-0.574849,35.6505
-3.14022,-0.474673,35.0426
-3.01975,-0.38584,34.3636
-2.89941,-0.308819,33.6344
-2.77997,-0.243689,32.8728
-2.66213,-0.190227,32.0933
-2.54655,-0.147991,31.3073
-2.43386,-0.116396,30.5235
-2.32467,-0.0947784,29.7481
-2.21956,-0.082443,28.9856
-2.11911,-0.0786966,28.239
-2.02389,-0.0828646,27.5099
-1.93447,-0.0942956,26.7994
-1.8514,-0.112356,26.1079
-1.77523,-0.136411,25.4354
-1.7065,-0.165811,24.7816
-1.64569,-0.19986,24.1462
-1.59323,-0.237812,23.5287
-1.54939,-0.278865,22.9288
-1.51433,-0.322186,22.3459
-1.488,-0.366952,21.7796
-1.47017,-0.412405,21.2296
-1.46045,-0.457904,20.6956
-1.45832,-0.502962,20.1772
-1.4632,-0.547258,19.6744
-1.47452,-0.590633,19.1869
-1.49172,-0.633063,18.7146
-1.51431,-0.674631,18.2577
-1.54184,-0.715495,17.816
-1.57398,-0.755863,17.3899
-1.61044,-0.795966,16.9794
-1.651,-0.83605,16.5849
-1.69551,-0.876358,16.2069
-1.74385,-0.917125,15.846
-1.79597,-0.958572,15.5028
-1.85181,-1.0009,15.1783
-1.91137,-1.0443,14.8737
-1.97467,-1.08894,14.5902
-2.04173,-1.13497,14.3295
-2.11258,-1.18249,14.0937
-2.18726,-1.23163,13.885
-2.26581,-1.28244,13.7062
-2.34825,-1.33499,13.5607
-2.43461,-1.38927,13.4524
-2.52485,-1.44526,13.3857
-2.61894,-1.50289,13.3659
-2.71678,-1.56203,13.3992
-2.81823,-1.6225,13.4925
-2.92306,-1.68401,13.6536
-3.03098,-1.74621,13.8914
-3.14155,-1.80863,14.2155
-3.25425,-1.87067,14.6364
-3.36838,-1.93159,15.1652
-3.48306,-1.99047,15.8131
-3.59726,-2.04621,16.591
-3.70968,-2.09753,17.5085
-3.81883,-2.14291,18.5731
-3.923,-2.18066,19.7891
-4.02025,-2.2089,21.1555
-4.10846,-2.22559,22.665
-4.18542,-2.22867,24.3021
-4.24887,-2.21608,26.0418
-4.29666,-2.18595,27.8496
-4.32687,-2.13673,29.6808
-4.33797,-2.06737,31.4832
-4.32896,-1.9775,33.1994
-4.29951,-1.86758,34.7715
-4.25002,-1.73896,36.1454
-4.1816,-1.59394,37.2766
-4.09603,-1.43567,38.1339
-3.99554,-1.26801,38.7021
-3.88267,-1.09523,38.9823
-3.75998,-0.92178,38.9909
-3.62988,-0.751895,38.7559
-3.49449,-0.589346,38.3135
-3.35553,-0.437198,37.7033
-3.21439,-0.297674,36.965
-3.07212,-0.17213,36.1355
-2.92956,-0.0611186,35.2466
-2.7874,0.0354889,34.3249
-2.64624,0.118341,33.3912
-2.50664,0.188447,32.4609
-2.36912,0.24704,31.5449
-2.23417,0.29546,30.6504
-2.10224,0.335075,29.7817
-1.97377,0.367227,28.9411
-1.84911,0.393197,28.1292
-1.72858,0.414191,27.3457
-1.61247,0.431336,26.5897
-1.50101,0.445683,25.86
-1.39442,0.458212,25.1551
-1.29289,0.469839,24.4736
-1.19665,0.481417,23.8141
-1.10592,0.493736,23.1754
-1.02101,0.507504,22.5563
-0.942292,0.523313,21.9558
-0.870209,0.541598,21.373
-0.80524,0.562582,20.8069
-0.747833,0.586238,20.257
-0.69831,0.612293,19.7226
-0.656771,0.640296,19.203
-0.623057,0.66972,18.6979
-0.596763,0.700084,18.2067
-0.577315,0.731026,17.729
-0.56405,0.762335,17.2644
-0.556296,0.793945,16.8126
-0.55342,0.825901,16.3733
-0.554854,0.858325,15.9462
-0.560106,0.891388,15.5309
-0.568758,0.925285,15.1274
-0.580465,0.960218,14.7353
-0.594944,0.996393,14.3545
-0.611968,1.03401,13.9848
-0.631359,1.07325,13.6262
-0.652982,1.1143,13.2785
-0.676737,1.15734,12.9417
-0.702556,1.20254,12.6159
-0.730399,1.25006,12.3011
-0.760248,1.30006,11.9975
-0.792106,1.3527,11.7053
-0.825993,1.40814,11.4249
-0.861942,1.46654,11.1567
-0.9,1.52807,10.9013
-0.940222,1.59289,10.6594
-0.982671,1.66117,10.4322
-1.02742,1.73306,10.2206
-1.07452,1.80875,10.0263
-1.12407,1.88839,9.85114
-1.17612,1.97215,9.69727
-1.23073,2.06018,9.56747
-1.28794,2.15264,9.46506
-1.3478,2.24965,9.39406
-1.4103,2.35132,9.35929
-1.47541,2.45773,9.36652
-1.54305,2.56892,9.42263
-1.6131,2.68486,9.53577
-1.68535,2.80547,9.7155
-1.75948,2.93055,9.97296
-1.83507,3.05981,10.321
-1.91155,3.1928,10.7741
-1.98816,3.32887,11.3486
-2.06393,3.46719,12.0621
-2.13762,3.60662,12.9333
-2.2077,3.74576,13.9807
-2.27231,3.88285,15.222
-2.32924,4.01574,16.6715
-2.37589,4.14193,18.3383
-2.40935,4.25853,20.2229
-2.42644,4.36237,22.3141
-2.42383,4.45008,24.5859
-2.39824,4.51826,26.9946
-2.34672,4.56376,29.4779
-2.26689,4.58392,31.9568
-2.15737,4.5769,34.3393
-2.01803,4.54195,36.5286
-1.85027,4.47959,38.4326
-1.65711,4.39169,39.9747
-1.44317,4.28128,41.1031
-1.21435,4.15227,41.7958
-0.97745,4.009,42.0619
-0.739553,3.8557,41.9379
-0.507384,3.69606,41.4796
-0.286701,3.53294,40.7543
-0.0818221,3.36833,39.8312
0.104605,3.20347,38.7753
0.27158,3.03916,37.6427
0.419509,2.87596,36.4783
0.549845,2.71449,35.316
0.664713,2.55546,34.1792
0.766567,2.39977,33.0832
0.857925,2.24849,32.0362
0.941167,2.10283,31.0418
1.01839,1.96408,30.1003
1.0913,1.83357,29.2099
1.16115,1.71258,28.3676
1.22876,1.60221,27.5697
1.2945,1.50327,26.8127
1.35846,1.41624,26.0931
1.42057,1.34119,25.4078
1.4807,1.27784,24.7539
1.53881,1.22564,24.1292
1.59497,1.18386,23.5318
1.64936,1.15169,22.96
1.70229,1.12829,22.4128
1.75413,1.11284,21.8893
1.8053,1.10458,21.3888
1.85624,1.10281,20.9111
1.90739,1.10689,20.4561
1.95917,1.11627,20.024
2.01196,1.13044,19.6151
2.06612,1.14894,19.2301
2.12196,1.17138,18.8698
2.17977,1.19741,18.5354
2.23977,1.22671,18.2281
2.30216,1.259,17.9498
2.3671,1.29401,17.7022
2.43471,1.33151,17.4878
2.50506,1.37126,17.3093
2.57819,1.41303,17.1697
2.65409,1.45659,17.0725
2.7327,1.50167,17.0217
2.81392,1.54801,17.0218
2.89757,1.59529,17.0777
2.98342,1.64316,17.1947
3.07114,1.6912,17.3785
3.16035,1.73893,17.6352
3.25055,1.78579,17.9709
3.34114,1.83115,18.3917
3.43139,1.87425,18.9031
3.52048,1.91426,19.5103
3.60744,1.95024,20.2167
3.69118,1.98113,21.0242
3.77049,2.0058,21.932
3.84408,2.02307,22.9362
3.91056,2.03172,24.0289
3.96852,2.03052,25.1979
4.01659,2.01835,26.4259
4.05346,1.99423,27.6909
4.07796,1.95739,28.9662
4.08919,1.90739,30.2218
4.08649,1.84416,31.4253
4.06959,1.76807,32.5438
4.03858,1.68001,33.5467
3.99394,1.58133,34.4071
3.9365,1.47383,35.104
3.8674,1.35973,35.6237
3.788,1.24148,35.9606
3.6998,1.12172,36.117
3.60433,1.00304,36.102
3.50309,0.887911,35.9305
3.39748,0.778537,35.6211
3.28878,0.676761,35.195
3.17813,0.584017,34.6733
3.06653,0.501325,34.0769
2.9549,0.429305,33.4246
2.84406,0.368227,32.7331
2.73476,0.318071,32.0163
2.62772,0.278593,31.2856
2.52362,0.249384,30.5503
2.42313,0.229928,29.817
2.32688,0.219637,29.0911
2.23553,0.217885,28.3762
2.14968,0.224018,27.6749
2.06995,0.237366,26.9887
1.99691,0.257233,26.3188
1.93109,0.282898,25.6658
1.87296,0.313604,25.0298
1.82291,0.34856,24.4109
1.78119,0.386954,23.8092
1.74791,0.427973,23.2244
1.72303,0.470844,22.6565
1.70636,0.514865,22.1052
1.69757,0.559445,21.5705
1.69623,0.604123,21.0523
1.7019,0.648578,20.5507
1.71406,0.692622,20.0656
1.73225,0.736184,19.5973
1.75604,0.779285,19.146
1.78504,0.82202,18.7119
1.81893,0.864531,18.2955
1.85742,0.90699,17.8974
1.90031,0.949588,17.5183
1.94742,0.992516,17.159
1.99861,1.03596,16.8206
2.05379,1.0801,16.5043
