time,X,Y,Z
82.63,9.5119,4.11217,34.0339
82.64,8.94401,3.49403,33.5148
82.65,8.37083,2.96319,32.9307
82.66,7.8021,2.5186,32.2974
82.67,7.24643,2.15631,31.6293
82.68,6.7111,1.87032,30.9387
82.69,6.20199,1.65332,30.2357
82.7,5.7236,1.49735,29.5284
82.71,5.27913,1.39438,28.8232
82.72,4.87056,1.3367,28.1247
82.73,4.4989,1.31716,27.4363
82.74,4.16428,1.32941,26.7606
82.75,3.86613,1.36792,26.099
82.76,3.60339,1.42803,25.4527
82.77,3.37461,1.50593,24.8223
82.78,3.17808,1.59857,24.2081
82.79,3.01196,1.70362,23.6104
82.8,2.87436,1.81937,23.0292
82.81,2.76341,1.94468,22.4646
82.82,2.6773,2.07887,21.9165
82.83,2.61436,2.22167,21.3851
82.84,2.57306,2.37315,20.8703
82.85,2.55204,2.53367,20.3723
82.86,2.55011,2.70384,19.8913
82.87,2.56628,2.88449,19.4275
82.88,2.59974,3.07659,18.9813
82.89,2.64989,3.28131,18.5529
82.9,2.7163,3.49993,18.1431
82.91,2.79871,3.73384,17.7524
82.92,2.89706,3.98455,17.3817
82.93,3.01143,4.25367,17.0318
82.94,3.14208,4.54288,16.7041
82.95,3.2894,4.85393,16.3999
82.96,3.45395,5.18863,16.1208
82.97,3.63639,5.54884,15.8689
82.98,3.83752,5.93642,15.6464
82.99,4.05826,6.35321,15.456
83,4.29963,6.80098,15.3009
83.01,4.56269,7.28138,15.1847
83.02,4.84862,7.79586,15.1117
83.03,5.15859,8.34555,15.0866
83.04,5.49376,8.93117,15.1149
83.05,5.85528,9.55284,15.2029
83.06,6.24415,10.2099,15.3576
83.07,6.66123,10.9006,15.5868
83.08,7.10709,11.6221,15.8988
83.09,7.58194,12.3697,16.3028
83.1,8.08547,13.1367,16.8085
83.11,8.61671,13.9141,17.4255
83.12,9.17384,14.69,18.1634
83.13,9.75398,15.4493,19.031
83.14,10.353,16.1732,20.0355
83.15,10.9651,16.8394,21.1813
83.16,11.5829,17.4216,22.4694
83.17,12.1969,17.8903,23.8952
83.18,12.7957,18.2137,25.4478
83.19,13.3655,18.3588,27.1081
83.2,13.8907,18.2941,28.8476
83.21,14.3538,17.9919,30.6284
83.22,14.7364,17.4319,32.4031
83.23,15.0199,16.6046,34.1164
83.24,15.1866,15.5145,35.7085
83.25,15.2211,14.182,37.1195
83.26,15.1118,12.6444,38.2941
83.27,14.8523,10.9539,39.1882
83.28,14.4423,9.17379,39.773
83.29,13.8882,7.37277,40.0386
83.3,13.203,5.61834,39.9947
83.31,12.4053,3.97028,39.6683
83.32,11.5182,2.47563,39.1002
83.33,10.5672,1.1658,38.3388
83.34,9.57841,0.0560797,37.4352
83.35,8.57693,-0.852755,36.4373
83.36,7.58521,-1.57147,35.3872
83.37,6.62219,-2.11883,34.319
83.38,5.70289,-2.51809,33.2583
83.39,4.83828,-2.79416,32.2226
83.4,4.03557,-2.97141,31.2231
83.41,3.29864,-3.07227,30.2658
83.42,2.62861,-3.11651,29.3528
83.43,2.02439,-3.12093,28.4838
83.44,1.48325,-3.0994,27.657
83.45,1.00129,-3.06314,26.8696
83.46,0.573831,-3.02098,26.1186
83.47,0.195762,-2.97977,25.4012
83.48,-0.138211,-2.94471,24.7146
83.49,-0.433373,-2.91968,24.0563
83.5,-0.69486,-2.90751,23.4243
83.51,-0.927566,-2.91024,22.8168
83.52,-1.13609,-2.92931,22.2324
83.53,-1.32468,-2.96573,21.6701
83.54,-1.49727,-3.02019,21.1288
83.55,-1.65744,-3.09324,20.608
83.56,-1.80844,-3.18528,20.1072
83.57,-1.95325,-3.29672,19.6262
83.58,-2.09454,-3.42797,19.1649
83.59,-2.23478,-3.5795,18.7235
83.6,-2.3762,-3.75188,18.302
83.61,-2.52089,-3.94577,17.9011
83.62,-2.67074,-4.16197,17.5214
83.63,-2.82758,-4.40141,17.1635
83.64,-2.9931,-4.66512,16.8286
83.65,-3.16894,-4.95428,16.5179
83.66,-3.35671,-5.27018,16.233
83.67,-3.55795,-5.61418,15.9757
83.68,-3.77421,-5.98772,15.7483
83.69,-4.007,-6.39226,15.5534
83.7,-4.25786,-6.82926,15.394
83.71,-4.5283,-7.30006,15.2736
83.72,-4.81981,-7.80587,15.1965
83.73,-5.13385,-8.34762,15.1674
83.74,-5.47185,-8.92584,15.1916
83.75,-5.83511,-9.54051,15.2753
83.76,-6.22481,-10.1908,15.4254
83.77,-6.64192,-10.8751,15.6495
83.78,-7.08713,-11.5902,15.9561
83.79,-7.56072,-12.3316,16.354
83.8,-8.06248,-13.0926,16.8527
83.81,-8.5915,-13.8643,17.4619
83.82,-9.14604,-14.6349,18.1911
83.83,-9.7233,-15.3894,19.0488
83.84,-10.3192,-16.1095,20.0421
83.85,-10.9282,-16.7729,21.1757
83.86,-11.5429,-17.3538,22.4503
83.87,-12.154,-17.8232,23.8618
83.88,-12.7502,-18.1495,25.3994
83.89,-13.3181,-18.3004,27.0444
83.9,-13.8421,-18.2444,28.7691
83.91,-14.3051,-17.954,30.5362
83.92,-14.6888,-17.4089,32.299
83.93,-14.9749,-16.5993,34.0034
83.94,-15.1458,-15.529,35.5903
83.95,-15.1861,-14.2176,37.0002
83.96,-15.0842,-12.701,38.1785
83.97,-14.8336,-11.0303,39.0808
83.98,-14.4336,-9.26757,39.6778
83.99,-13.8903,-7.48044,39.9588
84,-13.2161,-5.73583,39.9321
84.01,-12.4294,-4.0933,39.6238
84.02,-11.5527,-2.60015,39.0732
84.03,-10.6112,-1.28834,38.3279
84.04,-9.63067,-0.173989,37.4381
84.05,-8.63611,0.74127,36.4516
84.06,-7.64988,1.46737,35.4103
84.07,-6.69101,2.02234,34.3485
84.08,-5.77462,2.42893,33.2919
84.09,-4.91185,2.71164,32.2587
84.1,-4.11008,2.89462,31.2603
84.11,-3.37339,3.0002,30.303
84.12,-2.70307,3.04813,29.3891
84.13,-2.09821,3.05523,28.5187
84.14,-1.55622,3.03546,27.6899
84.15,-1.07331,3.0001,26.9003
84.16,-0.644907,2.95809,26.147
84.17,-0.265977,2.91635,25.4271
84.18,0.0687113,2.88016,24.7379
84.19,0.364394,2.85347,24.0769
84.2,0.626172,2.83916,23.442
84.21,0.858914,2.83931,22.8317
84.22,1.06719,2.85539,22.2443
84.23,1.25526,2.88842,21.6787
84.24,1.42702,2.93914,21.1342
84.25,1.58605,3.00807,20.6099
84.26,1.73561,3.09564,20.1055
84.27,1.87864,3.20223,19.6207
84.28,2.01785,3.32825,19.1553
84.29,2.15566,3.47417,18.7094
84.3,2.29433,3.64053,18.2833
84.31,2.43591,3.828,17.8772
84.32,2.58232,4.03735,17.4918
84.33,2.73535,4.26949,17.1278
84.34,2.89669,4.52546,16.7861
84.35,3.06799,4.80644,16.468
84.36,3.25083,5.11371,16.1749
84.37,3.44675,5.44866,15.9084
84.38,3.65729,5.81276,15.6708
84.39,3.88398,6.20751,15.4645
84.4,4.12835,6.63445,15.2924
84.41,4.39192,7.09502,15.1578
84.42,4.6762,7.59056,15.0647
84.43,4.98271,8.12219,15.0177
84.44,5.31289,8.69067,15.022
84.45,5.66814,9.2963,15.0834
84.46,6.04971,9.93867,15.2087
84.47,6.45872,10.6165,15.4054
84.48,6.896,11.3273,15.6817
84.49,7.36204,12.0672,16.0464
84.5,7.85689,12.8304,16.5092
84.51,8.37996,13.6088,17.0799
84.52,8.92988,14.3917,17.7683
84.53,9.5043,15.1653,18.5837
84.54,10.0997,15.9124,19.5342
84.55,10.711,16.6117,20.6259
84.56,11.3316,17.2386,21.8613
84.57,11.9528,17.7644,23.2386
84.58,12.564,18.1579,24.7498
84.59,13.1524,18.3858,26.3793
84.6,13.7028,18.4152,28.1026
84.61,14.1984,18.216,29.8855
84.62,14.6209,17.7639,31.6839
84.63,14.9515,17.044,33.4451
84.64,15.1715,16.0545,35.1099
84.65,15.2644,14.8091,36.6168
84.66,15.2165,13.3384,37.9073
84.67,15.019,11.6892,38.9312
84.68,14.6688,9.92172,39.6523
84.69,14.1695,8.10418,40.0523
84.7,13.5316,6.30641,40.1329
84.71,12.7718,4.59301,39.915
84.72,11.9116,3.01746,39.4348
84.73,10.9762,1.61824,38.7392
84.74,9.99201,0.417307,37.8794
84.75,8.98503,-0.578994,36.9062
84.76,7.97917,-1.37741,35.8648
84.77,6.99513,-1.99426,34.7931
84.78,6.04971,-2.45179,33.7205
84.79,5.1556,-2.77496,32.6677
84.8,4.32154,-2.98892,31.6484
84.81,3.55269,-3.11734,30.6704
84.82,2.8512,-3.18136,29.7371
84.83,2.21675,-3.19916,28.849
84.84,1.64715,-3.18592,28.0045
84.85,1.13885,-3.15398,27.2012
84.86,0.687374,-3.11314,26.4361
84.87,0.287671,-3.07105,25.7061
84.88,-0.0655681,-3.03355,25.0083
84.89,-0.377713,-3.00503,24.3401
84.9,-0.654031,-2.98873,23.6992
84.91,-0.899572,-2.98696,23.0837
84.92,-1.1191,-3.00139,22.492
84.93,-1.31707,-3.03317,21.923
84.94,-1.49755,-3.08313,21.3756
84.95,-1.66431,-3.15184,20.8491
84.96,-1.82075,-3.23978,20.3431
84.97,-1.96999,-3.34733,19.8571
84.98,-2.11485,-3.47491,19.3912
84.99,-2.25789,-3.62296,18.9454
85,-2.40145,-3.79202,18.5199
85.01,-2.5477,-3.98271,18.115
85.02,-2.69862,-4.19578,17.7315
85.03,-2.85608,-4.43211,17.3701
85.04,-3.02183,-4.69269,17.0318
85.05,-3.19756,-4.97863,16.7179
85.06,-3.38487,-5.29116,16.4298
85.07,-3.58536,-5.63158,16.1695
85.08,-3.80056,-6.00128,15.9391
85.09,-4.03201,-6.40165,15.7411
85.1,-4.28123,-6.83407,15.5787
85.11,-4.54971,-7.29984,15.4552
85.12,-4.83895,-7.80009,15.3748
85.13,-5.15037,-8.33569,15.3421
85.14,-5.48537,-8.90712,15.3624
85.15,-5.84524,-9.5143,15.4417
85.16,-6.23112,-10.1564,15.5868
85.17,-6.64395,-10.8317,15.8051
85.18,-7.08438,-11.5371,16.1047
85.19,-7.55268,-12.2681,16.4946
85.2,-8.04861,-13.0182,16.9837
85.21,-8.57126,-13.7784,17.5816
85.22,-9.1189,-14.5374,18.2973
85.23,-9.68877,-15.2805,19.1392
85.24,-10.2769,-15.9898,20.1142
85.25,-10.8777,-16.6436,21.2266
85.26,-11.4841,-17.2168,22.4773
85.27,-12.087,-17.6812,23.862
85.28,-12.6753,-18.0061,25.3703
85.29,-13.236,-18.1602,26.9842
85.3,-13.7539,-18.1128,28.6767
85.31,-14.2123,-17.8372,30.4119
85.32,-14.5935,-17.3134,32.1446
85.33,-14.8796,-16.5315,33.8224
85.34,-15.0533,-15.4947,35.3881
85.35,-15.0997,-14.2212,36.7839
85.36,-15.0074,-12.7453,37.9562
85.37,-14.7695,-11.1156,38.8613
85.38,-14.3852,-9.39165,39.4697
85.39,-13.86,-7.63904,39.7697
85.4,-13.2057,-5.9228,39.768
85.41,-12.4398,-4.30144,39.4882
85.42,-11.5839,-2.82193,38.9677
85.43,-10.6624,-1.51671,38.2519
85.44,-9.70051,-0.402892,37.3892
85.45,-8.72267,0.51653,36.4265
85.46,-7.75098,1.25004,35.4049
85.47,-6.80433,1.81431,34.3587
85.48,-5.8979,2.23091,33.3138
85.49,-5.04299,2.52347,32.2887
85.5,-4.24722,2.71547,31.2955
85.51,-3.51495,2.82885,30.3408
85.52,-2.84776,2.88311,29.4278
85.53,-2.24504,2.895,28.5566
85.54,-1.70446,2.87846,27.7259
85.55,-1.22247,2.84484,26.9335
85.56,-0.794709,2.80314,26.1768
85.57,-0.41632,2.76041,25.4528
85.58,-0.0822206,2.72201,24.7591
85.59,0.212703,2.69197,24.0933
85.6,0.47345,2.67327,23.4534
85.61,0.704807,2.66804,22.8375
85.62,0.911281,2.67779,22.2444
85.63,1.09707,2.70359,21.6727
85.64,1.26603,2.74618,21.1217
85.65,1.4217,2.8061,20.5906
85.66,1.56729,2.88377,20.0788
85.67,1.70575,2.97956,19.5861
85.68,1.83972,3.09385,19.1123
85.69,1.97161,3.22709,18.6573
85.7,2.10365,3.37978,18.2212
85.71,2.23787,3.55256,17.8043
85.72,2.37613,3.74616,17.4071
85.73,2.52022,3.96148,17.03
85.74,2.6718,4.19952,16.6739
85.75,2.83247,4.46144,16.3398
85.76,3.00379,4.74853,16.0289
85.77,3.18729,5.0622,15.7427
85.78,3.38447,5.40396,15.4829
85.79,3.59686,5.77541,15.2518
85.8,3.82598,6.1782,15.0518
85.81,4.07337,6.61399,14.886
85.82,4.34057,7.08438,14.7578
85.83,4.62914,7.59085,14.6713
85.84,4.94062,8.13466,14.6313
85.85,5.27654,8.71672,14.6431
85.86,5.63835,9.33743,14.7129
85.87,6.02738,9.99652,14.8477
85.88,6.44482,10.6928,15.0553
85.89,6.89158,11.4238,15.3444
85.9,7.36823,12.1855,15.7244
85.91,7.87487,12.9721,16.2053
85.92,8.41094,13.7752,16.7977
85.93,8.9751,14.5837,17.5119
85.94,9.56496,15.3831,18.3581
85.95,10.1769,16.1554,19.3448
85.96,10.8056,16.8783,20.4787
85.97,11.4443,17.5254,21.7629
85.98,12.0839,18.0667,23.1953
85.99,12.7131,18.4686,24.7678
86,13.3184,18.696,26.4637
86.01,13.884,18.7137,28.257
86.02,14.3919,18.4898,30.1109
86.03,14.8229,17.9986,31.9783
86.04,15.1569,17.2251,33.8026
86.05,15.3744,16.1681,35.5205
86.06,15.4579,14.8435,37.0668
86.07,15.3933,13.2858,38.3794
86.08,15.1716,11.5465,39.4062
86.09,14.7904,9.69131,40.1107
86.1,14.2541,7.79372,40.4762
86.11,13.5746,5.92809,40.508
86.12,12.7705,4.16209,40.2311
86.13,11.8651,2.55046,39.6871
86.14,10.8855,1.13119,38.9276
86.15,9.85961,-0.0756657,38.008
86.16,8.81471,-1.06661,36.9819
86.17,7.77548,-1.85159,35.8963
86.18,6.76299,-2.45003,34.7896
86.19,5.79405,-2.88689,33.6906
86.2,4.88107,-3.18925,32.6196
86.21,4.03231,-3.38382,31.5889
86.22,3.25235,-3.49525,30.6052
86.23,2.5427,-3.54528,29.6707
86.24,1.90242,-3.55234,28.7849
86.25,1.32874,-3.53165,27.9456
86.26,0.817567,-3.49543,27.1495
86.27,0.363966,-3.45331,26.3931
86.28,-0.0375006,-3.41273,25.6731
86.29,-0.392476,-3.37931,24.9864
86.3,-0.706603,-3.35723,24.3301
86.31,-0.985372,-3.34955,23.7018
86.32,-1.23401,-3.35845,23.0998
86.33,-1.45744,-3.38547,22.5224
86.34,-1.66022,-3.43168,21.9683
86.35,-1.84652,-3.49783,21.4368
86.36,-2.02019,-3.58448,20.9272
86.37,-2.18471,-3.69205,20.4392
86.38,-2.34324,-3.82096,19.9724
86.39,-2.49865,-3.97161,19.5272
86.4,-2.65356,-4.14446,19.1036
86.41,-2.81036,-4.34006,18.7021
86.42,-2.97124,-4.55906,18.3235
86.43,-3.13823,-4.8022,17.9685
86.44,-3.31323,-5.07033,17.6384
86.45,-3.49803,-5.36439,17.3345
86.46,-3.69432,-5.68543,17.0585
86.47,-3.90372,-6.03453,16.8125
86.48,-4.12782,-6.41281,16.5986
86.49,-4.36814,-6.82135,16.4198
86.5,-4.62614,-7.26117,16.2792
86.51,-4.90327,-7.73313,16.1805
86.52,-5.20089,-8.23786,16.128
86.53,-5.52029,-8.77562,16.1263
86.54,-5.86265,-9.34617,16.181
86.55,-6.22902,-9.94862,16.298
86.56,-6.62021,-10.5812,16.484
86.57,-7.03679,-11.2411,16.7463
86.58,-7.47896,-11.924,17.0924
86.59,-7.94645,-12.624,17.5306
86.6,-8.43839,-13.3332,18.069
86.61,-8.95319,-14.0415,18.7155
86.62,-9.48832,-14.7358,19.4774
86.63,-10.0402,-15.4004,20.3606
86.64,-10.6039,-16.0165,21.3689
86.65,-11.1732,-16.5622,22.5031
86.66,-11.7399,-17.013,23.7598
86.67,-12.2945,-17.3423,25.1304
86.68,-12.8254,-17.5226,26.5997
86.69,-13.3194,-17.527,28.1454
86.7,-13.7619,-17.3314,29.7373
86.71,-14.1373,-16.9169,31.3375
86.72,-14.4297,-16.2727,32.9012
86.73,-14.6235,-15.3984,34.3793
86.74,-14.705,-14.3061,35.721
86.75,-14.663,-13.0212,36.8779
86.76,-14.4904,-11.5821,37.8085
86.77,-14.1845,-10.0372,38.4819
86.78,-13.7483,-8.4421,38.8814
86.79,-13.1903,-6.85374,39.0058
86.8,-12.5238,-5.32588,38.869
86.81,-11.7668,-3.9043,38.4977
86.82,-10.9399,-2.62362,37.9276
86.83,-10.0653,-1.50573,37.1996
86.84,-9.16507,-0.559982,36.355
86.85,-8.26007,0.215227,35.4322
86.86,-7.36871,0.830051,34.4648
86.87,-6.50644,1.30047,33.4796
86.88,-5.68538,1.64571,32.4973
86.89,-4.91437,1.88615,31.5323
86.9,-4.19915,2.04165,30.5941
86.91,-3.5428,2.13061,29.688
86.92,-2.94612,2.1693,28.8165
86.93,-2.40813,2.17167,27.98
86.94,-1.92647,2.14936,27.1775
86.95,-1.49781,2.11184,26.4075
86.96,-1.11818,2.06664,25.668
86.97,-0.783229,2.01966,24.9569
86.98,-0.488447,1.97541,24.2721
86.99,-0.22932,1.93726,23.6119
87,-0.00145952,1.90768,22.9746
87.01,0.199326,1.88843,22.3589
87.02,0.37697,1.88075,21.7634
87.03,0.535124,1.88548,21.1873
87.04,0.677142,1.90317,20.6296
87.05,0.806084,1.9342,20.0897
87.06,0.924729,1.97884,19.5669
87.07,1.03559,2.03733,19.0609
87.08,1.14094,2.10989,18.5713
87.09,1.24285,2.1968,18.0978
87.1,1.34318,2.29841,17.6402
87.11,1.44364,2.41516,17.1984
87.12,1.54582,2.54761,16.7726
87.13,1.65118,2.69643,16.3626
87.14,1.76111,2.86245,15.9688
87.15,1.87693,3.04662,15.5915
87.16,1.99995,3.25007,15.2311
87.17,2.13143,3.47406,14.8883
87.18,2.27263,3.72001,14.5637
87.19,2.42486,3.98952,14.2583
87.2,2.58941,4.28431,13.9734
87.21,2.76767,4.60628,13.7104
87.22,2.96103,4.95746,13.4711
87.23,3.171,5.34,13.2576
87.24,3.39912,5.75616,13.0725
87.25,3.64701,6.20826,12.9188
87.26,3.91638,6.69863,12.8001
87.27,4.20899,7.22958,12.7207
87.28,4.52667,7.80326,12.6856
87.29,4.87127,8.42154,12.7006
87.3,5.24465,9.08592,12.7725
87.31,5.64864,9.79724,12.9091
87.32,6.08495,10.5555,13.1194
87.33,6.55512,11.3594,13.4133
87.34,7.06039,12.2062,13.8021
87.35,7.60159,13.091,14.2984
87.36,8.17891,14.0062,14.9153
87.37,8.79177,14.941,15.6668
87.38,9.43849,15.8806,16.5671
87.39,10.116,16.8055,17.6295
87.4,10.8196,17.6909,18.8656
87.41,11.5422,18.5064,20.2837
87.42,12.2746,19.2155,21.8869
87.43,13.0046,19.7765,23.6707
87.44,13.7168,20.1436,25.6211
87.45,14.3927,20.2691,27.7114
87.46,15.0108,20.1071,29.9006
87.47,15.5467,19.6183,32.1326
87.48,15.9749,18.7754,34.3368
87.49,16.2695,17.5694,36.4309
87.5,16.4062,16.0142,38.3274
87.51,16.365,14.1505,39.9407
87.52,16.1321,12.0443,41.1976
87.53,15.7022,9.78358,42.0462
87.54,15.0797,7.46863,42.4633
87.55,14.2792,5.20161,42.4572
87.56,13.3245,3.0746,42.0658
87.57,12.2465,1.1601,41.3501
87.58,11.0806,-0.494684,40.3847
87.59,9.86319,-1.86889,39.2473
87.6,8.62932,-2.96501,38.0102
87.61,7.40993,-3.80336,36.7343
87.62,6.23062,-4.41559,35.4666
87.63,5.11095,-4.83876,34.2396
87.64,4.06453,-5.11063,33.0734
87.65,3.09957,-5.26652,31.9783
87.66,2.2197,-5.33751,30.9572
87.67,1.4249,-5.34984,30.0084
87.68,0.712397,-5.32484,29.1276
87.69,0.0774566,-5.27939,28.3088
87.7,-0.485928,-5.22657,27.546
87.71,-0.984506,-5.17626,26.8333
87.72,-1.42536,-5.13579,26.1654
87.73,-1.81559,-5.11045,25.5377
87.74,-2.16211,-5.10402,24.9465
87.75,-2.47151,-5.11907,24.3889
87.76,-2.74996,-5.15732,23.8624
87.77,-3.00314,-5.21985,23.3654
87.78,-3.23628,-5.30727,22.8967
87.79,-3.45408,-5.41991,22.4557
87.8,-3.66083,-5.55791,22.042
87.81,-3.86035,-5.72125,21.6558
87.82,-4.05606,-5.90989,21.2974
87.83,-4.25103,-6.12372,20.9675
87.84,-4.44798,-6.36263,20.6672
87.85,-4.64935,-6.62648,20.3977
87.86,-4.85728,-6.91512,20.1607
87.87,-5.07371,-7.22831,19.958
87.88,-5.30031,-7.56574,19.7917
87.89,-5.53857,-7.92695,19.6642
87.9,-5.78975,-8.31128,19.5785
87.91,-6.05495,-8.71778,19.5374
87.92,-6.335,-9.14514,19.5443
87.93,-6.63054,-9.59159,19.6027
87.94,-6.94196,-10.0548,19.7165
87.95,-7.26934,-10.5316,19.8896
87.96,-7.61244,-11.0183,20.126
87.97,-7.97064,-11.51,20.4296
87.98,-8.34287,-12.0008,20.8041
87.99,-8.72758,-12.4835,21.2528
88,-9.12259,-12.9499,21.7781
88.01,-9.52511,-13.3902,22.3818
88.02,-9.9316,-13.7934,23.0638
88.03,-10.3378,-14.1475,23.8224
88.04,-10.7384,-14.4393,24.6538
88.05,-11.1277,-14.6554,25.5514
88.06,-11.4987,-14.7819,26.5056
88.07,-11.844,-14.806,27.5035
88.08,-12.1555,-14.7163,28.5288
88.09,-12.4248,-14.5038,29.5621
88.1,-12.6435,-14.163,30.5809
88.11,-12.8033,-13.6927,31.561
88.12,-12.8968,-13.0969,32.4771
88.13,-12.9179,-12.385,33.3042
88.14,-12.8618,-11.5719,34.0195
88.15,-12.7262,-10.6775,34.6036
88.16,-12.5107,-9.72555,35.0419
88.17,-12.2178,-8.7424,35.3256
88.18,-11.8523,-7.75502,35.4523
88.19,-11.4214,-6.78938,35.4259
88.2,-10.9342,-5.86875,35.2558
88.21,-10.4015,-5.01242,34.9559
88.22,-9.8347,-4.2349,34.543
88.23,-9.24576,-3.54562,34.0358
88.24,-8.64628,-2.94913,33.4531
88.25,-8.0471,-2.44563,32.8128
88.26,-7.45799,-2.03181,32.1312
88.27,-6.88732,-1.70174,31.4224
88.28,-6.34194,-1.44775,30.6981
88.29,-5.82722,-1.26123,29.9676
88.3,-5.34701,-1.13332,29.2383
88.31,-4.90385,-1.05538,28.5156
88.32,-4.4991,-1.01936,27.8034
88.33,-4.13314,-1.01801,27.1044
88.34,-3.80552,-1.04498,26.4202
88.35,-3.51519,-1.0949,25.7521
88.36,-3.26064,-1.16331,25.1006
88.37,-3.04007,-1.24663,24.4661
88.38,-2.85145,-1.34207,23.8484
88.39,-2.69271,-1.44756,23.2478
88.4,-2.56175,-1.56162,22.6639
88.41,-2.45657,-1.68331,22.0967
88.42,-2.37524,-1.81213,21.546
88.43,-2.31602,-1.94799,21.0119
88.44,-2.27731,-2.09107,20.4941
88.45,-2.25773,-2.24184,19.9927
88.46,-2.25606,-2.401,19.5077
88.47,-2.2713,-2.56943,19.0394
88.48,-2.30265,-2.74815,18.5877
88.49,-2.34951,-2.93835,18.1532
88.5,-2.41144,-3.14133,17.7361
88.51,-2.4882,-3.35851,17.3369
88.52,-2.57973,-3.5914,16.9562
88.53,-2.68613,-3.84164,16.5949
88.54,-2.80765,-4.11092,16.2538
88.55,-2.94472,-4.40105,15.9342
88.56,-3.09788,-4.71391,15.6374
88.57,-3.26784,-5.05143,15.3651
88.58,-3.45542,-5.41562,15.1192
88.59,-3.66158,-5.80851,14.9021
88.6,-3.88738,-6.23213,14.7165
88.61,-4.13398,-6.68847,14.5655
88.62,-4.40263,-7.17942,14.4531
88.63,-4.69467,-7.70668,14.3834
88.64,-5.01145,-8.27169,14.3615
88.65,-5.35433,-8.87547,14.3932
88.66,-5.72465,-9.51847,14.4851
88.67,-6.12365,-10.2004,14.6445
88.68,-6.5524,-10.9198,14.8798
88.69,-7.01172,-11.6741,15.2001
88.7,-7.50207,-12.4587,15.6154
88.71,-8.02336,-13.2673,16.1363
88.72,-8.57487,-14.0906,16.7736
88.73,-9.15496,-14.9164,17.5384
88.74,-9.7609,-15.7291,18.4408
88.75,-10.3886,-16.5088,19.4896
88.76,-11.0322,-17.2314,20.6909
88.77,-11.6842,-17.8686,22.0469
88.78,-12.3346,-18.3881,23.5543
88.79,-12.9713,-18.7544,25.2025
88.8,-13.5795,-18.9306,26.972
88.81,-14.1423,-18.8807,28.8327
88.82,-14.6406,-18.5725,30.7435
88.83,-15.0541,-17.9822,32.6524
88.84,-15.3621,-17.0976,34.4979
88.85,-15.5446,-15.9225,36.2131
88.86,-15.5844,-14.4794,37.7301
88.87,-15.4682,-12.8099,38.9867
88.88,-15.1886,-10.9732,39.9333
88.89,-14.7452,-9.04134,40.5381
88.9,-14.1454,-7.09243,40.7915
88.91,-13.4036,-5.20267,40.7065
88.92,-12.5411,-3.43871,40.3164
88.93,-11.5838,-1.85178,39.6693
88.94,-10.5603,-0.474636,38.8218
88.95,-9.49956,0.678676,37.8317
88.96,-8.4291,1.61051,36.753
88.97,-7.37323,2.33582,35.6316
88.98,-6.35212,2.87786,34.5035
88.99,-5.38139,3.26413,33.3951
89,-4.47214,3.52311,32.3236
89.01,-3.63127,3.68203,31.2989
89.02,-2.86213,3.76542,30.3257
89.03,-2.1651,3.79447,29.4047
89.04,-1.53833,3.7869,28.5341
89.05,-0.978268,3.7571,27.7108
89.06,-0.480246,3.7165,26.9312
89.07,-0.0388704,3.67399,26.1915
89.08,0.351614,3.63636,25.4881
89.09,0.697073,3.60869,24.8179
89.1,1.00329,3.59471,24.178
89.11,1.27583,3.59712,23.5663
89.12,1.51996,3.61782,22.9808
89.13,1.7406,3.65814,22.4202
89.14,1.94227,3.71898,21.8833
89.15,2.12913,3.801,21.3694
89.16,2.30496,3.90468,20.878
89.17,2.4732,4.03042,20.4089
89.18,2.63698,4.1786,19.9622
89.19,2.79911,4.34962,19.5379
89.2,2.96218,4.54396,19.1366
89.21,3.12854,4.76216,18.7591
89.22,3.30035,5.00486,18.406
89.23,3.47961,5.27278,18.0787
89.24,3.6682,5.56674,17.7786
89.25,3.86787,5.88761,17.5074
89.26,4.08029,6.23632,17.267
89.27,4.30704,6.61378,17.06
89.28,4.54964,7.02086,16.8891
89.29,4.80954,7.45834,16.7575
89.3,5.08812,7.92681,16.6689
89.31,5.38667,8.42658,16.6275
89.32,5.70638,8.95757,16.6381
89.33,6.04831,9.51915,16.7059
89.34,6.41334,10.11,16.8368
89.35,6.80212,10.7279,17.0372
89.36,7.215,11.3696,17.314
89.37,7.65194,12.0302,17.6744
89.38,8.1124,12.7033,18.1259
89.39,8.59523,13.3807,18.6758
89.4,9.09852,14.0517,19.3311
89.41,9.61945,14.7032,20.098
89.42,10.1541,15.3193,20.9808
89.43,10.6973,15.8817,21.9818
89.44,11.2426,16.3691,23.1002
89.45,11.7817,16.7582,24.3306
89.46,12.3051,17.0243,25.6628
89.47,12.8014,17.1422,27.0804
89.48,13.258,17.0882,28.5601
89.49,13.6608,16.8419,30.0716
89.5,13.9953,16.3882,31.578
89.51,14.247,15.7202,33.0367
89.52,14.4019,14.841,34.4022
89.53,14.4481,13.7652,35.6284
89.54,14.3763,12.5192,36.6723
89.55,14.181,11.1403,37.4983
89.56,13.8612,9.67468,38.0811
89.57,13.4209,8.17308,38.4082
89.58,12.869,6.68706,38.4813
89.59,12.2188,5.26425,38.3148
89.6,11.4874,3.94467,37.9344
89.61,10.6941,2.75809,37.3732
89.62,9.85949,1.72297,36.668
89.63,9.00376,0.846741,35.856
89.64,8.14588,0.127347,34.9717
89.65,7.30257,-0.444686,34.0448
89.66,6.48778,-0.88386,33.0998
89.67,5.7125,-1.2075,32.1551
